latitude,longitude
27.999716165811115,82.60120143512825
27.999716165811115,82.70120189255647
27.999716165811115,82.80120234998464
27.999716165811115,82.9012028074128
27.999716165811115,83.00120326484102
27.999716165811115,83.10120372226919
27.999716165811115,83.20120417969736
27.999716165811115,83.30120463712558
27.999716165811115,83.40120509455375
27.999716165811115,83.50120555198191
27.999716165811115,83.60120600941013
27.999716165811115,83.7012064668383
27.999716165811115,83.80120692426647
27.999716165811115,83.90120738169469
27.999716165811115,84.00120783912286
27.999716165811115,84.10120829655102
27.999716165811115,84.20120875397924
27.999716165811115,84.30120921140741
27.999716165811115,84.40120966883558
27.999716165811115,84.5012101262638
27.999716165811115,84.60121058369197
27.999716165811115,84.70121104112013
27.999716165811115,84.80121149854835
27.999716165811115,84.90121195597652
27.999716165811115,85.00121241340469
27.999716165811115,85.10121287083291
27.999716165811115,85.20121332826108
27.999716165811115,85.30121378568924
27.999716165811115,85.40121424311747
27.999716165811115,85.50121470054563
27.999716165811115,85.6012151579738
27.999716165811115,85.70121561540202
27.999716165811115,85.80121607283019
27.999716165811115,85.90121653025835
27.999716165811115,86.10121744511474
27.999716165811115,86.20121790254291
27.999716165811115,86.60121973225569
27.999716165811115,86.70122018968385
27.999716165811115,86.80122064711202
28.099716623239303,81.50119640341825
28.099716623239303,81.60119686084641
28.099716623239303,81.70119731827458
28.099716623239303,81.8011977757028
28.099716623239303,81.90119823313097
28.099716623239303,82.00119869055914
28.099716623239303,82.10119914798736
28.099716623239303,82.20119960541552
28.099716623239303,82.30120006284369
28.099716623239303,82.40120052027191
28.099716623239303,82.50120097770008
28.099716623239303,82.60120143512825
28.099716623239303,82.70120189255647
28.099716623239303,82.80120234998464
28.099716623239303,82.9012028074128
28.099716623239303,83.00120326484102
28.099716623239303,83.10120372226919
28.099716623239303,83.20120417969736
28.099716623239303,83.30120463712558
28.099716623239303,83.40120509455375
28.099716623239303,83.50120555198191
28.099716623239303,83.60120600941013
28.099716623239303,83.7012064668383
28.099716623239303,83.80120692426647
28.099716623239303,83.90120738169469
28.099716623239303,84.00120783912286
28.099716623239303,84.10120829655102
28.099716623239303,84.20120875397924
28.099716623239303,84.30120921140741
28.099716623239303,84.40120966883558
28.099716623239303,84.5012101262638
28.099716623239303,84.60121058369197
28.099716623239303,84.70121104112013
28.099716623239303,84.80121149854835
28.099716623239303,84.90121195597652
28.099716623239303,85.00121241340469
28.099716623239303,85.10121287083291
28.099716623239303,85.20121332826108
28.099716623239303,85.30121378568924
28.099716623239303,85.40121424311747
28.099716623239303,85.50121470054563
28.099716623239303,85.6012151579738
28.099716623239303,85.70121561540202
28.099716623239303,85.80121607283019
28.099716623239303,86.20121790254291
28.099716623239303,86.70122018968385
28.19971708066749,81.40119594599003
28.19971708066749,81.50119640341825
28.19971708066749,81.60119686084641
28.19971708066749,81.70119731827458
28.19971708066749,81.8011977757028
28.19971708066749,81.90119823313097
28.19971708066749,82.00119869055914
28.19971708066749,82.10119914798736
28.19971708066749,82.20119960541552
28.19971708066749,82.30120006284369
28.19971708066749,82.40120052027191
28.19971708066749,82.50120097770008
28.19971708066749,82.60120143512825
28.19971708066749,82.70120189255647
28.19971708066749,82.80120234998464
28.19971708066749,82.9012028074128
28.19971708066749,83.00120326484102
28.19971708066749,83.10120372226919
28.19971708066749,83.20120417969736
28.19971708066749,83.30120463712558
28.19971708066749,83.40120509455375
28.19971708066749,83.50120555198191
28.19971708066749,83.60120600941013
28.19971708066749,83.7012064668383
28.19971708066749,83.80120692426647
28.19971708066749,83.90120738169469
28.19971708066749,84.00120783912286
28.19971708066749,84.10120829655102
28.19971708066749,84.20120875397924
28.19971708066749,84.30120921140741
28.19971708066749,84.40120966883558
28.19971708066749,84.5012101262638
28.19971708066749,84.60121058369197
28.19971708066749,84.70121104112013
28.19971708066749,84.80121149854835
28.19971708066749,84.90121195597652
28.19971708066749,85.00121241340469
28.19971708066749,85.10121287083291
28.19971708066749,85.20121332826108
28.19971708066749,85.30121378568924
28.19971708066749,85.40121424311747
28.19971708066749,85.50121470054563
28.19971708066749,85.6012151579738
28.19971708066749,85.70121561540202
28.29971753809567,81.30119548856186
28.29971753809567,81.40119594599003
28.29971753809567,81.50119640341825
28.29971753809567,81.60119686084641
28.29971753809567,81.70119731827458
28.29971753809567,81.8011977757028
28.29971753809567,81.90119823313097
28.29971753809567,82.00119869055914
28.29971753809567,82.10119914798736
28.29971753809567,82.20119960541552
28.29971753809567,82.30120006284369
28.29971753809567,82.40120052027191
28.29971753809567,82.50120097770008
28.29971753809567,82.60120143512825
28.29971753809567,82.70120189255647
28.29971753809567,82.80120234998464
28.29971753809567,82.9012028074128
28.29971753809567,83.00120326484102
28.29971753809567,83.10120372226919
28.29971753809567,83.20120417969736
28.29971753809567,83.30120463712558
28.29971753809567,83.40120509455375
28.29971753809567,83.50120555198191
28.29971753809567,83.60120600941013
28.29971753809567,83.7012064668383
28.29971753809567,83.80120692426647
28.29971753809567,83.90120738169469
28.29971753809567,84.00120783912286
28.29971753809567,84.10120829655102
28.29971753809567,84.20120875397924
28.29971753809567,84.30120921140741
28.29971753809567,84.40120966883558
28.29971753809567,84.5012101262638
28.29971753809567,84.60121058369197
28.29971753809567,84.70121104112013
